"";"grate.2";"grate.4";"grate.15";"grate.16";"grate.17";"grate.20";"grate.22";"grate.25";"grate.26";"grate.27";"grate.36";"grate.43";"grate.54";"grate.70";"grate.72";"grate.80";"grate.97";"grate.98";"grate.100";"grate.101";"grate.104";"grate.106";"grate.109";"grate.112";"grate.113";"grate.127";"grate.128";"grate.133";"grate.137";"grate.141";"grate.145";"grate.146";"grate.151";"grate.156";"grate.174";"grate.175";"grate.189";"grate.190";"grate.197";"grate.209";"grate.217";"grate.220";"grate.227";"grate.228";"grate.229";"grate.231";"grate.233";"grate.240";"grate.262";"grate.263";"grate.264";"grate.274";"grate.277";"grate.283";"grate.286";"grate.288";"grate.294";"grate.300";"grate.303";"grate.309";"grate.315";"grate.323";"grate.327";"grate.328";"grate.333";"grate.335";"grate.352";"grate.353";"grate.355";"grate.360";"grate.362";"grate.363";"grate.364";"grate.365";"grate.366";"grate.371";"grate.373";"grate.375";"grate.377";"grate.379";"grate.381";"grate.383";"grate.385";"grate.388";"grate.391";"grate.398";"grate.399";"grate.400";"grate.411";"grate.413";"grate.415";"grate.416";"grate.420";"grate.422";"grate.427";"grate.429";"grate.434";"grate.438";"grate.446";"grate.451";"grate.457";"grate.462";"grate.465";"grate.470";"grate.473";"grate.477";"grate.482";"grate.485";"grate.488";"grate.490";"grate.497";"grate.501";"grate.507";"grate.512";"grate.513";"grate.525";"grate.534";"grate.535";"grate.537";"grate.541";"grate.546";"grate.547";"grate.556";"grate.560";"grate.562";"grate.568";"grate.570";"grate.571";"grate.595";"grate.599";"grate.603";"grate.604";"grate.613";"grate.624";"grate.625";"grate.628";"grate.632";"grate.642";"grate.643";"grate.644";"grate.646";"grate.651";"grate.652";"grate.653";"grate.656";"grate.668";"grate.670";"grate.690";"grate.698";"grate.699";"grate.704";"grate.709";"grate.714";"grate.718";"grate.736";"grate.740";"grate.741";"grate.744";"grate.745";"grate.747";"grate.749";"grate.751";"grate.759";"grate.760";"grate.781";"grate.784";"grate.787";"grate.794";"grate.797";"grate.798";"grate.800";"grate.802";"grate.806";"grate.808";"grate.819";"grate.820";"grate.822";"grate.826"
"461";0,015374;0,011804;0,022894;0,020314;0,0051836;0,025042;0,019019;NA;0,022656;NA;0,0081286;0,02987;0,0051243;0,016631;NA;0,014727;0,025656;0,015794;0,0077193;0,023599;NA;0,012158;0,0077338;0,030871;0,022523;0,01538;0,029168;0,013853;0,024893;NA;0,025746;NA;0,021956;0,0098478;0,025557;0,029994;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0059104;NA;0,021056;0,025862;0,028532;0,01285;0,010176;0,018706;NA;NA;0,026068;0,012685;0,029869;NA;0,013521;0,025241;0,0038888;0,031262;0,018666;0,014489;0,020645;0,011325;NA;0,02721;0,013232;0,028431;0,027458;NA;0,020797;0,026135;NA;0,027624;0,025289;0,019407;0,017646;0,023629;0,024056;0,023572;0,029492;0,035347;0,028099;0,026939;0,025792;0,010104;0,027745;0,027967;0,025458;0,025351;0,0094568;NA;0,023039;0,030627;0,012502;0,010363;0,023519;NA;0,026785;0,020847;0,018976;NA;0,012186;0,021539;0,0063001;0,02213;0,0090626;0,009163;0,020578;0,026331;0,018133;0,011324;0,023363;0,013903;0,015746;0,01746;0,012146;0,0078001;NA;0,019939;0,029341;0,018608;0,02143;0,021076;0,026293;0,024915;NA;0,027004;0,012029;0,012052;NA;0,021786;0,020075;0,014962;0,025893;0,014506;0,028537;NA;NA;0,01959;0,010914;0,01233;0,023346;0,029001;0,0049038;0,029478;NA;0,028921;NA;0,010148;0,024631;NA;0,016222;0,022425;0,025319;0,011868;NA;0,010416;0,010905;0,01421;0,029188;0,01436;0,01213;0,018765;0,025854;0,015352;0,024394;0,021552;NA;0,026957;0,027087;0,014478;0,016276;0,019744;0,0062124;0,004746;NA
"462";0,015374;0,011804;0,022894;0,020314;0,0051836;0,025042;0,019019;NA;0,022656;NA;0,0088483;0,02987;0,0051243;0,016631;NA;0,014727;0,031507;0,015794;0,0077193;0,023599;NA;0,012158;0,0077338;0,030871;0,022523;0,01538;0,029168;0,013853;0,024893;NA;0,025746;NA;0,021956;0,011055;0,025557;0,029994;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0059104;NA;0,021056;0,025862;0,028532;0,01285;0,010176;0,018706;NA;NA;0,026068;0,012685;0,022896;NA;0,013521;0,025241;0,0047965;0,031262;0,018666;0,014489;0,020645;0,011325;NA;0,02721;0,013232;0,028431;0,027458;NA;0,024647;0,026321;NA;0,027624;NA;0,019407;0,017646;0,023629;0,024883;0,023572;0,029492;0,035347;0,026536;0,026939;0,025792;0,010104;0,027745;0,027967;0,025458;0,025351;0,0094568;NA;0,023039;0,0304;0,012502;0,010363;0,023519;NA;0,026785;0,020847;0,019972;NA;0,012186;0,021539;0,0063001;0,02213;0,0090626;0,009163;0,020578;0,026331;0,018133;0,011324;0,023363;0,013903;0,015746;0,01746;0,012146;0,0078001;NA;0,019939;0,032629;0,021623;0,02143;0,021076;0,024228;0,024915;NA;0,027004;0,012029;0,012052;NA;0,01715;0,020075;0,014962;0,025893;0,014506;0,023103;NA;NA;0,01959;0,010914;0,01233;0,023346;0,029001;0,0049038;0,029478;NA;0,028921;NA;0,010148;0,024631;NA;0,016222;NA;0,026986;0,011868;NA;0,010416;0,010905;0,01421;0,029188;0,01436;0,01213;0,018017;0,025854;0,015352;0,024394;0,021552;NA;0,026957;0,027087;0,014478;0,016276;0,019493;0,0062124;0,004746;NA
"463";0,015374;0,011804;0,022894;0,020314;0,0051836;0,027807;0,019019;NA;0,022656;NA;0,0088483;0,02987;0,0051243;0,016631;NA;0,014727;0,031507;0,015794;0,0077193;0,023599;NA;0,012158;0,0077338;0,030871;0,022523;0,01538;0,029168;0,013853;0,024665;NA;0,025746;NA;0,021956;0,011055;0,027432;0,021627;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0059104;NA;0,021056;0,025862;0,028532;0,01285;0,010176;0,018706;NA;NA;0,020167;0,012685;0,022896;NA;0,013521;0,025241;0,0047965;0,025622;0,018666;0,014489;0,020645;0,011325;NA;0,029749;0,013232;0,028431;0,027458;NA;0,024647;0,026321;NA;0,027624;NA;0,019407;0,017646;0,023629;0,024883;0,023572;0,029492;0,035347;0,026536;0,021735;0,025792;0,010104;0,027745;0,027967;0,025458;0,025351;0,0094568;NA;0,021489;0,0304;0,012502;0,010363;0,023519;NA;0,026785;0,020847;0,019972;NA;0,012186;0,021539;0,0063001;0,02213;0,0090626;0,009163;0,019019;0,028495;0,018133;0,011324;0,023363;0,013903;0,015746;0,01746;0,012146;0,0078001;NA;0,019939;0,032629;0,021623;0,028088;0,021076;0,024228;0,026816;NA;0,027004;0,010666;0,012052;NA;0,01715;0,020075;0,01447;0,025893;0,014506;0,023103;NA;NA;0,01959;0,010914;0,01233;0,023346;0,029001;0,0049038;0,02884;NA;0,028921;NA;0,010148;0,024631;NA;0,016222;NA;0,026986;0,011868;NA;0,0098526;0,010905;0,01421;0,029188;0,01436;0,01213;0,018017;0,025854;0,018188;0,024394;0,021552;NA;0,026957;0,027087;0,014478;0,016276;0,019493;0,0062124;0,004746;NA
"464";0,015374;0,011804;0,022894;0,019228;0,0051836;0,027807;0,019019;NA;0,022656;NA;0,0088483;0,02987;0,0051243;0,016631;NA;0,014727;0,031507;0,015794;0,007186;0,030866;NA;0,012158;0,0077338;0,030871;0,024069;0,01538;0,029168;0,013853;0,024665;NA;0,029385;NA;0,021956;0,011055;0,027432;0,021627;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0059104;NA;0,027551;0,025862;0,024876;0,01285;0,010176;0,018706;NA;NA;0,020167;0,013954;0,022896;NA;0,013521;0,025241;0,0047965;0,025622;0,018666;0,014489;0,020645;0,011325;NA;0,029749;0,013232;0,028431;0,027458;NA;0,024647;0,026321;NA;0,030326;NA;0,019407;0,017646;0,023629;0,024883;0,023572;0,029492;0,02912;0,026536;0,021735;0,025792;0,010104;0,027745;0,027967;0,025458;0,025351;0,0094568;NA;0,021489;0,0304;0,012502;0,010363;0,023519;NA;0,026785;0,020847;0,019972;NA;0,012186;0,021539;0,0063001;0,02213;0,0090626;0,009163;0,019019;0,028495;0,018133;0,011324;0,01832;0,013903;0,013856;0,014469;0,011698;0,0078001;NA;0,019939;0,032629;0,021623;0,028088;0,023045;0,024228;0,026816;NA;0,027004;0,010666;0,012052;NA;0,01715;0,020075;0,01447;0,025893;0,014506;0,023103;NA;NA;0,01959;0,010914;0,01233;0,030688;0,025771;0,0049038;0,02884;NA;0,028921;NA;0,010148;0,024631;NA;0,016222;NA;0,026986;0,011868;NA;0,0098526;0,010905;0,01421;0,029188;0,01436;0,01213;0,018017;0,025854;0,018188;0,024394;0,021552;NA;0,025984;0,027087;0,014478;0,016276;0,019493;0,0062124;0,004746;NA
"465";0,017738;0,011804;0,022894;0,019228;0,0051836;0,027807;0,019019;NA;0,022656;NA;0,0088483;0,02987;0,0051243;0,016631;NA;0,014727;0,031507;0,015794;0,007186;0,030866;NA;0,012158;0,0077338;0,027672;0,024069;0,01538;0,029168;0,013853;0,024665;NA;0,029385;NA;0,021956;0,011055;0,027432;0,021627;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0059104;NA;0,027551;0,025837;0,024876;0,01285;0,010176;0,018706;NA;NA;0,020167;0,013954;0,022896;NA;0,013521;0,025241;0,0047965;0,025622;0,018953;0,014489;0,020645;0,011325;NA;0,029749;0,013232;0,028431;0,026807;NA;0,024647;0,026321;NA;0,030326;0,024708;0,019407;0,017646;0,023629;0,024883;0,023572;0,029492;0,02912;0,026536;0,021735;0,025792;0,010104;0,027745;0,026455;0,025458;0,025351;0,0094568;NA;0,021489;0,0304;0,012502;0,010363;0,017974;NA;0,026785;0,020847;0,019972;NA;0,012186;0,021539;0,0063001;0,02213;0,0090626;0,009163;0,019019;0,028495;0,018133;0,010928;0,01832;0,013903;0,013856;0,014469;0,011698;0,0078001;NA;0,018823;0,032629;0,021623;0,028088;0,023045;0,024228;0,026816;NA;0,027004;0,010666;0,012052;NA;0,01715;0,020075;0,01447;0,025893;0,017571;0,023103;NA;NA;0,01959;0,010914;0,01233;0,030688;0,025771;0,0049038;0,02884;NA;0,029845;NA;0,010148;0,024631;NA;0,016222;NA;0,026986;0,011868;NA;0,0098526;0,010905;0,01421;0,02904;0,01436;0,01213;0,018017;0,025854;0,018188;0,024394;0,021552;NA;0,025984;0,027087;0,016296;0,016276;0,019493;0,0062124;0,004746;NA
"466";0,017738;0,011804;0,024895;0,019228;0,0051836;0,027807;0,019019;NA;0,022656;NA;0,0088483;0,02987;0,0051243;0,016631;NA;0,014727;0,031507;0,014714;0,007186;0,030866;NA;0,012158;0,0077338;0,027672;0,024069;0,014176;0,029168;0,020546;0,024665;NA;0,029385;NA;0,021956;0,011055;0,027432;0,021627;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0084937;NA;0,027551;0,025837;0,024876;0,01285;0,010176;0,018706;NA;NA;0,020167;0,013954;0,022896;NA;0,013521;0,025241;0,0047965;0,025622;0,018953;0,014489;0,020645;0,011325;NA;0,029749;0,013232;0,028431;0,026807;NA;0,024647;0,026321;NA;0,030326;0,024708;0,019407;0,017657;0,023629;0,024883;0,023572;0,030858;0,02912;0,026536;0,021735;0,021355;0,010104;0,024355;0,026455;0,024989;0,022465;0,0094568;NA;0,021489;0,024246;0,009787;0,010363;0,017974;NA;0,022588;0,020847;0,019972;NA;0,012186;0,021539;0,0063001;0,02213;0,0090626;0,009163;0,019019;0,028495;0,02398;0,010928;0,01832;0,013903;0,013856;0,014469;0,011698;0,0078001;NA;0,018823;0,032629;0,021623;0,028088;0,023045;0,030617;0,026816;NA;0,027004;0,010666;0,012052;NA;0,01715;0,022965;0,01447;0,025893;0,017571;0,023103;NA;NA;0,0182;0,014763;0,01329;0,030688;0,025771;0,0049038;0,029219;NA;0,029845;NA;0,010148;0,024631;NA;0,016222;NA;0,026986;0,011868;NA;0,0098526;0,010905;0,01421;0,02904;0,01436;0,014452;0,018017;0,026775;0,018188;0,024394;0,020348;NA;0,025984;0,027087;0,016296;0,016276;0,019493;0,0062124;0,004746;NA
"467";0,017738;0,011804;0,024895;0,019228;0,0051836;0,027807;0,023377;NA;0,022656;NA;0,0088483;0,02996;0,0051243;0,016631;NA;0,014727;0,031507;0,014714;0,007186;0,030866;NA;0,012029;0,0077338;0,027672;0,024069;0,014176;0,029168;0,020546;0,024665;NA;0,029385;NA;0,021588;0,011055;0,027432;0,021627;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0084937;NA;0,027551;0,025837;0,024876;0,01285;0,010176;0,018706;NA;NA;0,020167;0,013954;0,027542;NA;0,013521;0,025241;0,0047965;0,025622;0,018953;0,014489;0,017892;0,011325;NA;0,029749;0,013232;0,031264;0,026807;NA;0,024647;0,021432;NA;0,030326;0,024708;0,019407;0,017657;0,024826;0,024883;0,027324;0,030858;0,02912;0,030854;0,021735;0,021355;0,010104;0,024355;0,026455;0,024989;0,022465;0,0094568;NA;0,022115;0,024246;0,009787;0,010363;0,017974;NA;0,022588;0,020847;0,019972;NA;0,012186;0,021539;0,0063001;0,02213;0,0090626;0,009163;0,019019;0,028495;0,02398;0,010928;0,01832;0,013903;0,013856;0,014469;0,011698;0,0078001;NA;0,018823;0,029175;0,021623;0,028088;0,023045;0,030617;0,026816;NA;0,028795;0,010666;0,012052;NA;0,01715;0,022965;0,01447;0,025893;0,017571;0,023103;NA;NA;0,0182;0,014763;0,01329;0,030688;0,025771;0,0049038;0,029219;NA;0,029845;NA;0,010148;NA;NA;0,016222;NA;0,028896;0,011868;NA;0,0098526;0,010905;0,01421;0,02904;0,01436;0,014452;0,018017;0,026775;0,018188;0,024394;0,020348;NA;0,025984;0,029125;0,016296;0,016804;0,019493;0,0062124;0,004746;NA
"468";0,017738;0,011804;0,024895;0,019228;0,0051836;0,027807;0,023377;NA;0,022656;NA;0,0088483;0,02996;0,0051243;0,020761;NA;0,014727;0,027763;0,014714;0,007186;0,030866;NA;0,012029;0,0077338;0,027672;0,024069;0,014176;0,024895;0,020546;0,024665;NA;0,029385;NA;0,021588;0,011055;0,027432;0,021627;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0084937;NA;0,027551;0,025837;0,024876;0,01285;0,010176;0,018706;NA;NA;0,020167;0,013954;0,027542;NA;0,013521;0,025241;0,0047965;0,024114;0,018953;0,014489;0,017892;0,011325;NA;0,029749;0,013731;0,031264;0,026807;NA;0,024647;0,021432;NA;0,030326;0,024708;0,01919;0,017657;0,024826;0,022704;0,027324;0,030858;0,02912;0,030854;0,021735;0,021355;0,010978;0,024355;0,026455;0,024989;0,022465;0,0094568;NA;0,022115;0,024246;0,009787;0,010363;0,017974;NA;0,022588;0,019976;0,019972;NA;0,012186;0,021539;0,0055585;0,02213;0,0090626;0,009163;0,019019;0,028495;0,02398;0,010928;0,01832;0,013903;0,013856;0,014469;0,011698;0,0078001;NA;0,018823;0,029175;0,021623;0,025263;0,023045;0,030617;0,02615;NA;0,028795;0,010666;0,012052;NA;0,01715;0,022965;0,01447;0,022787;0,017571;0,023103;NA;NA;0,0182;0,014763;0,01329;0,030688;0,025771;0,0049038;0,029219;NA;0,029845;NA;0,010148;NA;NA;0,016443;NA;0,028896;0,011868;NA;0,0098526;0,0094827;0,01421;0,02904;0,01436;0,014452;0,018017;0,026775;0,018188;0,025822;0,020348;NA;0,025984;0,029125;0,016296;0,016804;0,019493;0,0062124;0,004746;NA
"469";0,017738;0,011804;0,024895;0,019228;0,0051836;0,024289;0,023377;NA;0,023114;NA;0,0088483;0,02996;0,0051243;0,020761;NA;0,013819;0,027763;0,014714;0,007186;0,030866;NA;0,012029;0,0077338;0,029425;0,024069;0,014176;0,024895;0,020546;0,024674;NA;0,025821;NA;0,021588;0,011055;0,027432;0,021627;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0084937;NA;0,029305;0,025837;0,024876;0,01285;0,010176;0,018706;NA;NA;0,020167;0,013954;0,027542;NA;0,013521;0,025241;0,0047965;0,024114;0,018953;0,014489;0,017892;0,011325;NA;0,025838;0,013731;0,031264;0,026807;NA;0,024647;0,021432;NA;0,02704;0,024708;0,01919;0,017657;0,024826;0,022704;0,027324;0,030858;0,02912;0,030854;0,021735;0,021355;0,010978;0,024355;0,026455;0,024989;0,022465;0,0094568;NA;0,022115;0,024246;0,009787;0,010363;0,020205;NA;0,022588;0,019976;0,019972;NA;0,012186;0,021539;0,0055585;0,025801;0,011586;0,009163;0,019019;0,025944;0,02398;0,010928;0,01832;0,013903;0,013856;0,014469;0,011698;0,0078001;NA;0,018823;0,029175;0,021623;0,025263;0,023045;0,030617;0,02615;NA;0,028795;0,010666;0,013265;NA;0,01715;0,022965;0,01447;0,022787;0,017571;0,023103;NA;NA;0,0182;0,014763;0,01329;0,030688;0,025771;0,0049038;0,029219;NA;0,029845;NA;0,010148;NA;NA;0,016443;NA;0,028896;0,011868;NA;0,0098526;0,0094827;0,015109;0,029737;0,016977;0,014452;0,018017;0,026775;0,018188;0,025822;0,020348;NA;0,025984;0,029125;0,016296;0,016804;0,019493;0,0062124;0,004746;NA
"470";0,017738;0,011804;0,024895;0,019228;0,0051836;0,024289;0,023377;NA;0,023114;NA;0,0088483;0,02996;0,0051243;0,020761;NA;0,013819;0,027763;0,014714;0,007186;0,02382;NA;0,012029;0,0077338;0,029425;0,023172;0,014176;0,024895;0,020546;0,024674;NA;0,025821;NA;0,021588;0,011055;0,026677;0,021627;NA;NA;NA;0,0079598;0,016663;0,010924;0,015084;0,0084937;NA;0,029305;0,025837;0,024876;0,019854;0,010176;0,018706;NA;NA;0,021388;0,013954;0,027542;NA;0,015964;0,025241;0,0047965;0,024114;0,018953;0,014489;0,017892;0,011325;NA;0,025838;0,013731;0,031264;0,026519;NA;0,019221;0,021432;NA;0,02704;0,024708;0,01919;0,017657;0,024826;0,022704;0,027324;0,030858;0,02912;0,030854;0,02508;0,021355;0,010978;0,024355;0,026455;0,024989;0,022465;0,0094568;NA;0,022115;0,024246;0,009787;0,010363;0,020205;NA;0,022588;0,019976;NA;NA;0,012186;0,021539;0,0055585;0,025801;0,011586;0,009163;0,019019;0,025944;0,02398;0,010928;0,01832;0,013903;0,013856;0,014469;0,011698;0,0078001;NA;0,018823;0,029175;0,021623;0,025263;0,023904;0,030617;0,02615;NA;0,028795;0,010666;0,013265;NA;0,01819;0,022965;0,01447;0,022787;0,017571;0,024504;NA;NA;0,0182;0,014763;0,01329;0,030688;0,025771;0,0049038;0,029219;NA;0,023429;NA;0,010148;NA;NA;0,016443;0,020248;0,028896;0,011868;NA;0,0098526;0,0094827;0,015109;0,029737;0,016977;0,014452;0,018017;0,026775;0,018188;0,025822;0,020348;NA;0,025984;0,029125;0,016296;0,016804;0,019493;0,0062124;0,004746;NA
"471";0,017738;0,011804;0,024895;0,019944;0,0054512;0,024289;0,023377;NA;0,023114;NA;0,0088483;0,033407;0,0051243;0,020761;NA;0,013819;0,027763;0,014714;0,007186;0,02382;NA;0,012029;0,0077338;0,029425;0,023172;0,014176;0,024895;0,020546;0,024674;NA;0,025821;NA;0,022019;0,011055;0,026677;0,021627;NA;NA;NA;0,0073012;0,017953;0,010924;0,015084;0,0084937;NA;0,029305;0,020636;0,024362;0,019854;0,010176;0,018706;NA;NA;0,021388;0,013954;0,027542;NA;0,015964;0,025759;0,0047965;0,024114;0,018953;0,014498;0,017892;0,011325;NA;0,025838;0,013731;0,027343;0,026519;NA;0,019221;0,024734;NA;0,02704;0,023707;0,01919;0,017657;0,024826;0,022704;0,027324;0,026568;0,02912;0,030854;0,02508;0,021355;0,010978;0,024777;0,026364;0,02719;0,022465;0,008017;NA;0,022115;0,024246;0,009787;0,010363;0,020205;NA;0,022588;0,019976;NA;NA;0,0096944;0,024441;0,0055585;0,025801;0,011586;0,009163;0,019019;0,025944;0,02398;0,010928;0,01832;0,013784;0,013856;0,014469;0,011698;0,0078001;NA;0,018823;0,029175;0,021783;0,025263;0,023904;0,030617;0,02615;NA;0,024041;0,010666;0,013265;NA;0,01819;0,022965;0,01447;0,022787;0,017571;0,024504;NA;NA;0,020826;0,014763;0,01329;0,01992;0,030998;0,0049038;0,029219;NA;0,023429;NA;0,010148;0,022999;NA;0,016443;0,020248;0,028896;0,011868;NA;0,0098526;0,0094827;0,015109;0,029737;0,016977;0,014452;0,019475;0,026775;0,017822;0,025822;0,020468;NA;0,025984;0,029125;0,016296;0,016804;0,019493;0,0062124;0,004746;NA
"472";0,017738;0,011804;0,024895;0,019944;0,0054512;0,024289;0,017679;NA;0,023114;NA;0,0088483;0,033407;0,0051243;0,020761;NA;0,013819;0,027763;0,014714;0,007186;0,02382;NA;0,012029;0,0077338;0,029425;0,023172;0,014176;0,024895;0,020546;0,024674;NA;0,025821;NA;0,022019;0,011055;0,026677;NA;NA;NA;NA;0,0073012;0,017953;0,010924;0,015084;0,0084937;NA;0,029305;0,020636;0,024362;0,019854;0,010176;0,02076;NA;NA;0,021388;0,013954;0,027542;NA;0,015964;0,025759;0,0047965;0,024114;0,018953;0,014498;0,017892;0,011325;NA;0,025838;0,013731;0,027343;0,026519;NA;0,019221;0,024734;NA;0,02704;0,023707;0,01919;0,017657;0,024826;0,022704;0,027324;0,026568;0,026822;0,030854;0,02508;0,02159;0,010978;0,024777;0,026364;0,02719;0,022465;0,008017;NA;0,022115;0,022587;0,009787;0,010363;0,020205;NA;0,019807;0,019976;NA;NA;0,0096944;0,024441;0,0055585;0,025801;0,011586;0,009163;0,021774;0,025944;0,02398;0,010928;0,01832;0,013784;0,013856;0,014469;0,011698;0,0078001;NA;0,020313;0,029175;0,021783;0,025263;0,023904;0,030617;0,02615;NA;0,024041;0,010666;0,013265;NA;0,01819;0,022965;0,014567;0,022787;0,017571;0,024504;NA;NA;0,020826;0,014763;0,01329;0,01992;0,030998;0,0049038;0,025779;NA;0,023429;NA;0,010148;0,022999;NA;0,016443;0,020248;0,028896;0,011868;NA;0,0098526;0,0094827;0,015109;0,029737;0,016977;0,014452;0,019475;0,026775;0,017822;0,026578;0,020468;NA;0,025984;0,029125;0,016296;0,016804;0,018289;0,0062124;0,004746;NA
"473";0,012232;0,011804;0,024895;0,019944;0,0054512;0,024289;0,017679;NA;0,023114;NA;0,0088483;0,033407;0,0051243;0,020761;NA;0,013819;0,028714;0,014714;0,007186;0,02382;NA;0,012029;0,0077338;0,029425;0,023172;0,014176;0,029274;0,020546;0,024674;NA;0,025821;NA;0,022019;0,011055;0,026677;NA;NA;NA;NA;0,0073012;0,017953;0,010924;0,014782;0,0084937;NA;0,025229;0,020636;0,024362;0,019854;0,010176;0,02076;NA;NA;0,021388;0,013954;0,027542;NA;0,015964;0,025759;0,0047965;0,024114;0,018953;0,014498;0,017892;0,011325;NA;0,025838;0,013731;0,027343;0,026519;NA;0,019221;0,024734;NA;0,02704;0,023707;0,01919;0,017657;0,020849;0,025435;0,025443;0,026568;0,026822;0,030854;0,02508;0,02159;0,010978;0,024777;0,026364;0,02719;0,027394;0,008017;NA;0,022115;0,022587;0,009787;0,010363;0,020205;NA;0,019807;0,019976;NA;NA;0,0096944;0,024441;0,0055585;0,025801;0,011586;0,009163;0,021774;0,025944;0,025648;0,010928;0,016543;0,013784;0,013856;0,017873;0,011698;0,0078001;NA;0,020313;0,029175;0,021783;0,025263;0,023904;0,033741;0,02615;NA;0,024041;0,010666;0,013265;NA;0,01819;0,022965;0,014567;0,022787;0,017571;0,024504;NA;NA;0,020826;0,014763;0,01329;0,01992;0,030998;0,0049038;0,025779;NA;0,023429;NA;0,010148;0,022999;NA;0,016443;0,020248;0,030994;0,011868;NA;0,0097582;0,0094827;0,015109;0,02859;0,016977;0,014452;0,019475;0,028752;0,017822;0,026578;0,020468;NA;0,026004;NA;0,016296;0,016804;0,018289;0,0062124;0,004746;NA
"474";0,012232;0,011804;0,024895;0,019944;0,0054512;0,024289;0,017679;NA;0,023114;NA;0,0088483;0,033407;0,0051243;0,020761;NA;0,013819;0,028714;0,014714;NA;0,02382;NA;0,012029;0,0077338;0,029425;0,023172;0,014176;0,029274;0,020546;0,024674;NA;0,028522;NA;0,022019;0,011055;0,026677;NA;NA;NA;NA;0,0073012;0,017953;0,010924;0,014782;0,0084937;NA;0,025229;0,020636;0,024362;0,019854;0,010176;0,02076;NA;NA;0,016041;0,013954;0,023422;NA;0,015964;0,025759;0,0047965;0,024114;0,018953;0,014498;0,017892;0,011325;0,011611;0,025838;0,013731;0,027343;0,026519;NA;0,019221;0,024734;NA;0,02704;0,023707;0,01919;0,017578;0,020849;0,025435;0,025443;0,026568;0,026822;0,030854;0,02508;0,02159;0,010978;0,024777;0,026364;0,02719;0,027394;0,008017;NA;0,022109;0,022587;0,009787;0,010363;0,020205;NA;0,019807;0,019976;0,011684;NA;0,0096944;0,024441;0,0055585;0,025801;0,011586;0,009163;0,021774;0,025944;0,025648;0,010928;0,016543;0,013784;0,013856;0,017873;0,011698;0,0078001;NA;0,020313;0,02708;0,021783;0,025263;0,023904;0,033741;0,02615;NA;0,024041;0,010666;0,013265;NA;0,01819;0,023048;0,014567;0,022787;0,011572;0,024504;NA;NA;0,020826;0,014763;0,01329;0,01992;0,030998;0,0049038;0,025779;NA;0,023429;NA;0,010456;0,022999;NA;0,016443;0,020248;0,030994;0,011868;NA;0,0097582;0,0094827;0,015109;0,02859;0,016977;0,014452;0,019475;0,028752;0,017822;0,026578;0,020468;NA;0,026004;0,018822;0,016296;0,016804;0,018289;0,0062124;0,0092059;NA
"475";0,012232;0,0099408;0,024895;0,019944;0,0054512;0,024561;0,017679;NA;0,022884;NA;0,0088483;0,033407;0,0051243;0,018374;NA;0,013819;0,028714;0,014714;NA;0,02382;NA;0,012029;0,0077338;0,027;0,023172;0,014176;0,029274;0,020546;0,024674;NA;0,028522;NA;0,022019;0,011055;0,026677;NA;NA;NA;NA;0,0073012;0,017953;0,010924;0,014782;0,0084937;NA;0,025229;0,020636;0,024362;0,019854;0,010176;0,02076;NA;NA;0,016041;0,012772;0,023422;NA;0,015964;0,025759;0,0047965;0,022657;0,018953;0,014498;0,017824;0,011325;0,011611;0,023167;0,013731;0,027343;0,026519;NA;0,019221;0,024734;NA;0,02704;0,023707;0,01919;0,017578;0,020849;0,025435;0,025443;0,026568;0,026822;0,030854;0,02508;0,02159;0,010978;0,024777;0,026364;0,02719;0,027394;0,008017;NA;0,022109;0,022587;0,009787;0,010363;0,020205;NA;0,019807;0,020196;0,011684;NA;0,0096944;0,024441;0,0055585;0,025801;0,011586;0,0098814;0,021774;0,022126;0,025648;0,010928;0,016543;0,013784;0,013856;0,017873;0,011698;0,0088641;NA;0,020313;0,02708;0,021783;0,02767;0,023904;0,033741;0,02615;NA;0,024041;0,010944;0,013265;NA;0,01819;0,023048;0,014567;0,022787;0,011572;0,024504;NA;NA;0,020826;0,014763;0,01329;0,01992;0,030998;0,0049038;0,025779;NA;0,023429;NA;0,010456;0,022964;NA;0,016443;0,020248;0,030994;0,013765;NA;0,0097582;0,0094827;0,015109;0,02859;0,016977;0,014452;0,019475;0,028752;0,017822;0,026578;0,020468;NA;0,026004;0,018822;0,01447;0,016804;0,018289;0,0084675;0,0092059;NA
